,X,Y,Year,Topic
1492,5.140499039593591,-9.898164897340523,1998,3
1493,-6.747353199213673,5.202714153400413,1998,5
1494,6.742103205899824,2.512454601758545,1998,4
1495,0.12244041275549827,8.253539732914408,1998,1
1496,-2.748859419007039,9.115572567641522,1998,1
1497,-5.912291243509877,2.31938475786799,1998,2
1498,0.8935438271821501,9.266532190513928,1998,4
1499,10.940299610056732,0.3226615011902476,1998,5
1500,10.907910962206266,0.3347934537872737,1998,5
1501,1.618421404212993,-0.4844032776554145,1998,9
1502,-2.2139565867477864,6.647640241092177,1998,1
1503,7.748783822113851,1.0597838717142893,1998,4
1504,-9.139668543367565,4.487919739424985,1998,6
1505,8.152482399154314,6.311457785430984,1998,4
1506,5.047665144931425,-6.576472162175952,1998,5
1507,8.457273275408447,1.6530440578445322,1998,3
1508,2.2040721825593024,6.678812708119455,1998,8
1509,3.4043743293121893,9.871681781468903,1998,4
1510,-5.982986678736126,5.038837887994216,1998,4
1511,9.16228700195688,-0.4957562144097289,1998,3
1512,-0.6577740640991735,5.967374000457115,1998,3
1513,8.919473272372068,3.2283307688208303,1998,3
1514,-7.148511625032177,6.432487806134082,1998,8
1515,3.3912118369723747,10.575419041537227,1998,4
1516,-6.721194856115592,-1.0879825058736772,1998,2
1517,-1.8968047258010048,3.138237617087312,1998,2
1518,-11.226800500951798,0.6581754708955084,1998,6
1519,-6.238301602955434,-3.348734706136832,1998,8
1520,4.427784744862015,-9.322029421392008,1998,3
1521,-0.9312378344886549,7.000851282349241,1998,1
1522,7.687457521525131,4.511195135113748,1998,3
1523,-2.2448582390337317,3.4499678363301913,1998,2
1524,-1.6020683569293097,7.940237957442584,1998,1
1525,-0.8794077746634349,5.968438612768277,1998,3
1526,5.135338260574875,9.545725773245879,1998,4
1527,2.6702362937755284,11.254112269975533,1998,4
1528,-4.1094531741016285,6.52767086937246,1998,1
1529,-1.9752378715444987,-4.4758828142755736,1998,0
1530,2.1290472298070076,1.1570833083894938,1998,9
1531,-7.978696636596012,-4.112784317927413,1998,2
1532,-2.3131120205086972,0.06744402943968855,1998,8
1533,6.708207951679532,1.7769589646699442,1998,4
1534,7.088055212522573,3.6866931327928936,1998,3
1535,4.952070828663492,-2.9025486225533887,1998,9
1536,-4.807985042088034,-1.5913948743993482,1998,8
1537,-7.558970339504266,-8.825497794916766,1998,3
1538,-7.4556561428679,-3.016479852256255,1998,2
1539,9.617687166624979,1.866731660161383,1998,3
1540,-0.6921373523933266,-4.382509415650321,1998,7
1541,-6.040311045323661,1.818112079641882,1998,2
1542,8.198538891634357,-4.56231341981134,1998,7
1543,-5.16896462967829,8.259851624282975,1998,1
1544,-5.170470429058246,8.26848560514324,1998,1
1545,4.865000731936464,5.202980068787575,1998,4
1546,-3.6185041695712217,-0.32774528861801316,1998,8
1547,-6.034367324832752,-1.0350673227731955,1998,8
1548,-1.7815890360282525,2.0903255384148167,1998,2
1549,5.211125618098774,-5.686994717030275,1998,5
1550,0.9313517116356295,7.560171404022585,1998,4
1551,-4.5156546234510815,2.397430746900594,1998,2
1552,6.606077871942312,2.7982790048483115,1998,3
1553,6.996408816059515,-1.0419058954009397,1998,4
1554,0.5220032498078123,4.381600349277947,1998,5
1555,4.791464221131304,-5.5774159281162605,1998,5
1556,0.5110059540217282,5.0493996457779105,1998,3
1557,2.9683982868126395,4.849141615897259,1998,4
1558,-11.501742235171303,-2.0801391208123703,1998,6
1559,1.8656713826734062,9.20587932680682,1998,4
1560,-2.4805353486020474,-0.04777077083908193,1998,8
1561,5.462849483433473,6.126375546435591,1998,6
1562,-0.1892902556151151,9.670278001549486,1998,1
1563,-4.804089497462146,2.772167600871099,1998,2
1564,0.7433122659913683,4.836108452925365,1998,3
1565,8.793257656242467,1.258348467482828,1998,3
1566,3.030585450836741,-2.296465127827055,1998,5
1567,-5.57909448156143,2.8303154104349435,1998,2
1568,6.351974986415419,0.8625991339517086,1998,0
1569,-4.080318536209417,9.574316759667312,1998,1
1570,-4.347949875966398,9.663297215250086,1998,1
1571,-5.710344764906457,2.95383418573492,1998,2
1572,-2.793026419475656,1.6356352362396538,1998,2
1573,3.4242767262021343,-4.382847669542821,1998,5
1574,-3.9036285550244187,-5.498223696253926,1998,0
1575,4.492931502238743,-10.112831746955903,1998,3
1576,4.1012056362989835,4.221676684060083,1998,5
1577,9.692137907501401,2.539724481831736,1998,5
1578,-2.558371719405829,3.4824733925270865,1998,2
1579,-6.048253559557959,-1.1715920019947443,1998,8
1580,11.014488590547707,3.680699883386419,1998,2
1581,1.2402995840455986,0.9746462955302099,1998,9
1582,10.993961923651351,0.10608356856514801,1998,5
1583,0.4112545553271,3.582077764340663,1998,1
1584,-8.486855905314018,-8.080561567671094,1998,3
1585,-1.8061673479811566,7.711086467907244,1998,8
1586,-0.41645604844272527,-3.632590887679295,1998,0
1587,1.911886756827072,-6.895411630553024,1998,0
1588,-2.686764842212826,10.209986903153869,1998,1
1589,6.510867305017036,0.9264606437460098,1998,6
1590,5.494350074666813,-5.218510103794832,1998,5
1591,1.8678288805178727,-8.307954028535994,1998,0
1592,6.618699868489223,3.4234777726037917,1998,3
1593,5.134288480888221,-6.218917759246873,1998,5
1594,4.869347956512698,4.325442174493292,1998,8
1595,0.5202039273312017,9.328493497649333,1998,4
1596,7.17230953426302,0.4592508489615041,1998,4
1597,7.555523658181233,-8.277409928820333,1998,3
1598,4.651198191086523,7.920201399918446,1998,4
1599,-7.664824129500741,-8.84639989572578,1998,3
1600,-2.0338499025296035,7.698771643757383,1999,1
1601,5.507250190837716,10.328733454163855,1999,4
1602,10.346772465822847,1.452870896276588,1999,3
1603,7.978980244220587,-0.2812002633161221,1999,0
1604,2.3011495806965523,1.176815714889113,1999,9
1605,1.7797848410230515,-0.020567776665670997,1999,9
1606,3.3528554011176905,8.036846594025585,1999,4
1607,1.5070183549770653,0.1955605363332837,1999,9
1608,-11.473476585862894,0.7240668759672796,1999,6
1609,-5.740245557996971,4.511012597099128,1999,7
1610,7.217934377420013,-7.850573729112955,1999,3
1611,10.920695675045412,0.4264178474684806,1999,5
1612,-3.2741322439988756,11.04877402159333,1999,0
1613,-3.7507434779597086,8.791805070518972,1999,1
1614,0.8465455083808272,0.5672340533974035,1999,9
1615,-10.95576219740289,-0.6467151161542437,1999,6
1616,-0.6542593913118326,-4.398356375801353,1999,7
1617,6.812956259402898,0.6516430789653088,1999,0
1618,-4.252253536756087,3.8465426461526264,1999,4
1619,-3.8634681200486307,-0.3268599915544388,1999,8
1620,7.353226954492766,-7.848005092672387,1999,3
1621,-7.626709915989351,-8.634063374506296,1999,3
1622,-7.737923916072273,-8.918867551543048,1999,3
1623,3.5563362128700535,-0.4054927186033897,1999,9
1624,7.240807844813314,8.160755749068565,1999,4
1625,-3.5479913342114737,-3.6561445256757397,1999,8
1626,5.069280841768402,1.9753482335834707,1999,5
1627,-2.5278977399133895,-2.650930726930133,1999,7
1628,-2.38322340200588,1.32256503426271,1999,2
1629,3.976185744886498,3.563385191081382,1999,2
1630,2.0975417715620304,6.577342453261277,1999,8
1631,-2.629391950338944,2.0787016584201194,1999,2
1632,3.4190187853696186,4.852647900484395,1999,5
1633,-1.1399754187318962,6.8864134403669865,1999,1
1634,4.959767915653297,2.185950647652106,1999,5
1635,-2.8904038028526697,-5.015734661414755,1999,0
1636,2.5643417866363554,11.502635530396512,1999,4
1637,-0.06919261868413627,-6.551963745050646,1999,0
1638,-9.812053409914263,-2.9681433725168502,1999,6
1639,3.060990725418969,-3.604610600738342,1999,5
1640,8.513219114085592,1.4185258183394422,1999,3
1641,-1.7646703032228268,-5.764590853947069,1999,0
1642,-2.022912503575538,7.017259587322347,1999,1
1643,0.2120527135456933,9.85746484736094,1999,4
1644,7.032151209521483,2.801462233177924,1999,4
1645,8.375081970623045,4.5002829986954795,1999,4
1646,8.885524051771934,6.308021684381642,1999,4
1647,7.629385271176443,3.6080688885095804,1999,3
1648,2.0016162004718105,0.8069494243681218,1999,9
1649,9.218078519227035,2.673375248522666,1999,5
1650,-4.961747988264198,-3.6759786868032704,1999,8
1651,-5.256621272349032,7.309960489752389,1999,1
1652,-4.848336150940443,-6.9876890380862875,1999,0
1653,6.4691964755255285,-8.066529813079933,1999,3
1654,6.968827682717843,-0.70420677249025,1999,4
1655,-1.0574301086170033,3.9441134976768155,1999,1
1656,-5.233753389867505,8.497262093734735,1999,1
1657,6.94745338326481,7.053932125356461,1999,4
1658,-0.24965926664120253,9.824175848538308,1999,1
1659,-2.1858824300765582,7.653113346285306,1999,8
1660,-5.441385026904444,8.355253403728486,1999,1
1661,3.9503861144020305,4.924747372904175,1999,5
1662,-3.2899268703673283,-4.138892516047297,1999,0
1663,1.8012157891938883,-8.098310732764725,1999,0
1664,-3.5700239567841665,9.419132884750885,1999,1
1665,-8.642807413956518,-7.901478562861585,1999,3
1666,-4.009492339878297,4.4999562632561,1999,8
1667,4.466034053891844,-9.524784379427548,1999,3
1668,-10.671263813976557,0.7161317561440966,1999,6
1669,5.8496444797987355,-9.509527618019584,1999,3
1670,-1.9232807677542532,-2.855564466145388,1999,8
1671,8.391491804934748,5.337022618971168,1999,4
1672,4.979010208238699,-6.1037828791767526,1999,5
1673,-2.4757314780340622,0.7754652543945556,1999,7
1674,-4.04942789025072,-0.25184634383026433,1999,8
1675,-5.804446612351672,2.5715072964302657,1999,2
1676,3.4674441426881835,5.296198865856533,1999,4
1677,7.656055832079414,-4.787217963128279,1999,7
1678,6.228659308861399,5.838708984401503,1999,4
1679,-5.053563699725111,-3.7256558859039703,1999,8
1680,-4.432222080853251,-2.8505908392578685,1999,8
1681,8.385672228930328,-4.2419935722163835,1999,7
1682,4.193224271193676,-9.251029362343749,1999,3
1683,-6.152868343220385,-3.495720741340113,1999,8
1684,-5.752339274927933,4.424665791913268,1999,7
1685,8.04303369984779,-4.6515320617012605,1999,7
1686,6.446365111298281,2.68962382387568,1999,3
1687,-6.404671315209321,-10.559660664939152,1999,3
1688,2.1842848531494594,10.959091604488028,1999,4
1689,-4.181846219862957,-4.330182467755111,1999,0
1690,7.903932271583876,-8.231123022182704,1999,3
1691,0.39776588036214305,2.4516390378972748,1999,5
1692,3.1306229575525113,0.43987710358997584,1999,9
1693,9.068796839833155,3.0565692121232986,1999,3
1694,-7.404031865149772,-9.052304734770011,1999,3
1695,2.0998724284054013,2.3588346113802974,1999,8
1696,7.014272361302982,3.681584009920973,1999,3
1697,-3.567853183549032,-5.876260075487303,1999,0
1698,7.923955113096567,-4.479683916310906,1999,7
1699,-4.226325553313783,-4.168886133333992,1999,0
1700,5.510712967733487,8.522983767809356,1999,4
1701,-0.8576349673397342,-8.192537422760498,1999,0
1702,-2.924476486824156,2.619927541638723,1999,2
1703,1.8583969918074894,9.918929789955607,1999,4
1704,3.266162129774398,4.399972113278861,1999,5
1705,4.558567730887072,8.278024063263569,1999,4
1706,4.248375014576434,1.6210479667097422,1999,9
1707,2.619878252214022,11.50307211633158,1999,4
1708,10.327944811485427,1.5309700013423042,1999,3
1709,2.959698899388231,-4.661282285288839,1999,5
1710,3.611140866803612,2.7561330198411405,1999,2
1711,0.44552551007533553,7.661634464303391,1999,1
1712,3.1707949000431865,4.569960498889993,1999,5
1713,10.304521536803975,0.7641206424482558,1999,3
1714,9.114851756157057,-0.5425927801062811,1999,3
1715,0.49021263746651755,-7.644710245456037,1999,0
1716,3.5364338361256853,3.141135384802822,1999,2
1717,10.841942555333747,-4.180893352679052,1999,7
1718,8.52161864201513,4.918202477173508,1999,4
1719,7.465098428832,-8.290190309412905,1999,3
1720,-1.1977280031651036,6.468613049463196,1999,1
1721,8.589453666246799,2.4200210709927714,1999,3
1722,3.9492805547366823,-4.8972722780986135,1999,5
1723,4.623370998796414,8.025708617791798,1999,4
1724,-1.350242415792975,2.3302215812916782,1999,2
1725,-1.3392582276223666,9.299027302160974,1999,1
1726,7.559864005374482,6.856879447022249,1999,4
1727,-5.7859712344011704,-3.5346343932010535,1999,8
1728,8.53165815352795,5.324268650283806,1999,4
1729,8.583771662031873,5.207277818802046,1999,4
1730,-3.4420095297550244,-1.7034471758684377,1999,8
1731,-5.6553696849985124,2.910579659878546,1999,2
1732,-4.113725983178587,-0.42946602290453056,1999,8
1733,3.22855334865321,2.9850473826910906,1999,2
1734,4.6297570661936795,0.35096062892625673,1999,9
1735,4.404303687181798,-9.500432077465819,1999,3
1736,-3.1180916536831966,2.602590431416585,1999,2
1737,-0.21421194884281786,5.442698564654781,1999,3
1738,5.356539044668458,5.791089285807551,1999,2
1739,1.7084035900685832,9.846870656706724,1999,4
1740,0.6562392940175346,7.054945448747453,1999,1
1741,-6.012783815511266,7.178375456902821,1999,1
1742,4.768150593017637,-9.705072249898445,1999,3
1743,-2.492473391660053,7.882682332332812,1999,1
1744,-8.693902791392475,-7.899781741434311,1999,3
1745,4.817149570970481,-5.638254876514707,1999,5
1746,4.760782272845823,-6.86566288373293,1999,5
1747,-7.835562476615319,-1.2104555944962911,1999,2
1748,7.86604606363513,5.801085036797774,1999,4
1749,5.420048485597291,9.294289003221976,1999,4
1750,-7.804618621471165,1.6852538178780085,2000,8
1751,10.883840208558938,-4.232456207558251,2000,7
1752,10.211907180104342,-4.006451724101547,2000,7
1753,4.97856475404614,1.7668971995448877,2000,5
1754,5.899286430223652,1.9201974714240464,2000,3
1755,-3.6493463550371454,-3.6558637240505187,2000,8
1756,2.8495375634227984,2.1420499447932775,2000,9
1757,-2.477200979739214,7.51598305241286,2000,1
1758,-4.597634308058368,-2.83668282854741,2000,8
1759,-0.6464460649131215,0.9402534987260158,2000,8
1760,-0.1150654889545795,5.121535674736374,2000,3
1761,8.858632315678351,5.202220760946412,2000,4
1762,10.698291095429775,1.2453800178693688,2000,5
1763,-3.7655779569931687,0.7005913430406316,2000,7
1764,3.5232312986466585,1.5616247061150883,2000,9
1765,5.138934494258555,-6.356071954718133,2000,5
1766,-3.4512505547357013,11.256912580421568,2000,0
1767,7.692584433914291,6.123075299610739,2000,4
1768,0.1326199130669275,6.790651114646974,2000,1
1769,-4.817319605870004,-4.718323395141069,2000,0
1770,4.82186528931532,-9.895924616361075,2000,3
1771,2.8222309568159756,10.921068793366224,2000,4
1772,3.151428961127144,2.9927599154607343,2000,2
1773,3.8031955261034973,5.232407065147474,2000,4
1774,4.487972351243982,-9.878160913218068,2000,3
1775,-3.945355816656614,-0.5529993922019576,2000,8
1776,1.5104430599234289,1.739900435954129,2000,9
1777,6.557347737078167,-8.642293049773311,2000,3
1778,-7.1481795331939,3.6906158904503674,2000,8
1779,7.418679540341907,5.9740618719523795,2000,4
1780,6.436820808674214,5.3756823322981635,2000,4
1781,0.010612030110768264,7.5522450383702004,2000,8
1782,-2.7135336477699448,1.3795326512984507,2000,2
1783,8.450304327285123,-4.37263718948786,2000,7
1784,-12.238643086615294,-0.5694557728890313,2000,6
1785,-1.4789212876401492,7.86160939670716,2000,3
1786,4.287246870433918,7.640307386924211,2000,4
1787,8.437581800948637,4.441626576283052,2000,4
1788,4.928184696544391,-4.2254090206742125,2000,5
1789,-0.38720673241163667,5.579903763839434,2000,3
1790,4.274441043014636,-9.30586887496481,2000,3
1791,2.675893681152608,-1.681155702327378,2000,5
1792,-4.818473045110484,2.4506079913847842,2000,2
1793,4.059377005291231,-1.0938359985035484,2000,9
1794,-5.840634914353455,-4.375842670919552,2000,0
1795,-0.6145390176196227,6.4477322018176215,2000,3
1796,5.618902595769285,3.7474510413411313,2000,4
1797,-0.6235033624876175,9.68347504522044,2000,1
1798,-2.833119665785186,2.485376440601277,2000,2
1799,3.323091696121278,4.786222738497012,2000,5
1800,0.32189945651725327,7.73337808801909,2000,1
1801,-2.801193778821645,1.5047307349684393,2000,2
1802,-2.32076464743772,2.3726380866184624,2000,2
1803,7.610218742683052,3.819967494996028,2000,3
1804,3.8537337916717473,4.848801239768615,2000,5
1805,-8.064469619315927,0.6580218492894879,2000,8
1806,2.632961944176346,5.376054062107457,2000,4
1807,4.933980848630499,7.902536608742105,2000,4
1808,6.708185053240966,4.358892543559765,2000,3
1809,3.5826139006203386,-0.5132668656924096,2000,9
1810,-6.1782634256843165,0.4949684727577945,2000,2
1811,-3.5966182055917955,-0.5130653674336333,2000,8
1812,5.629559445430889,-9.73151508319754,2000,3
1813,0.5160362100506346,8.08262102214272,2000,1
1814,2.9126049900122113,10.38872727252883,2000,4
1815,-3.3388948299500356,-6.387358197018951,2000,0
1816,-4.027722655114137,-2.9684522592778384,2000,8
1817,7.675145041623827,1.1668865650051143,2000,4
1818,1.5051439712489139,-0.5325616733303132,2000,9
1819,3.9657568550630584,4.899388728849215,2000,5
1820,2.6127615792265484,-0.3540476048792342,2000,5
1821,10.983702363213245,0.6826006465208583,2000,3
1822,0.8625881667560352,-9.22977550335918,2000,0
1823,10.99928726990283,-4.197386602645493,2000,7
1824,-3.6679286240178413,8.670113576344368,2000,1
1825,-6.020930745998588,-3.4928161573849175,2000,8
1826,2.9291487814154915,10.267453249170003,2000,4
1827,11.007150006889036,3.6812188805397605,2000,6
1828,-8.086076818093876,-8.26391002076542,2000,3
1829,-2.0055723782761263,-4.176940770507684,2000,7
1830,10.198134397901777,-4.35879655080545,2000,7
1831,-2.921325092503342,-2.6167681257829893,2000,8
1832,7.063995411490161,7.481367786407346,2000,4
1833,-1.6148273289495017,2.587805564334207,2000,2
1834,10.146685485337823,-4.596877238467785,2000,7
1835,5.174259093009769,2.3938869339597573,2000,5
1836,-4.943916205316409,-0.6973667433105549,2000,8
1837,-3.801352851092926,-0.5396618167531261,2000,7
1838,4.936584468093993,-6.978255231189439,2000,5
1839,5.372906484740153,-6.307765111681259,2000,5
1840,7.911272667231929,0.22472931009101516,2000,4
1841,-1.0150579671075792,-5.58888903566248,2000,0
1842,0.10008467623896848,-0.7496848719440861,2000,4
1843,-7.612750306535354,-9.15006719137638,2000,3
1844,-2.3533101803534096,7.48731762292332,2000,1
1845,6.188350674311405,-9.720592074936015,2000,3
1846,5.423449145336714,7.471702743722684,2000,4
1847,2.912338254622321,-6.047345707587561,2000,5
1848,-3.5658422412563184,-1.9648387012838748,2000,8
1849,-4.761828641839487,2.7681735486060766,2000,2
1850,4.789147773928433,-4.409289048113538,2000,5
1851,1.7744788805707903,1.1648198398381076,2000,9
1852,-5.454398086380104,-5.194606420916928,2000,0
1853,4.889973190118543,10.033296645105665,2000,4
1854,-5.776328679688229,4.481454013505368,2000,7
1855,-7.356209668804312,-8.935400755222027,2000,3
1856,-3.5309042745235706,7.424832901025198,2000,1
1857,-11.36287742651348,-1.0599593554339686,2000,6
1858,2.585660811601526,11.541638355857266,2000,4
1859,4.925231732782278,2.1117598235718003,2000,5
1860,-6.109911371563463,-3.6246361344815803,2000,8
1861,2.299511360337127,11.085941102447965,2000,4
1862,5.050817043502561,7.683728865607998,2000,4
1863,7.847966556230753,3.644454494538723,2000,1
1864,-1.9462141939471116,5.806709122177196,2000,1
1865,-1.7481420240637178,7.7898762471671406,2000,1
1866,-1.4195589503458588,7.451436483402525,2000,3
1867,-6.096397097648637,-4.146030371164872,2000,8
1868,2.0564890125592004,10.93518823209305,2000,4
1869,6.973634570059696,8.189702609880836,2000,4
1870,5.443216263210149,-5.239018705528866,2000,5
1871,8.724097333905968,1.9922298626784025,2000,3
1872,-6.135574132445461,1.7285193393819465,2000,2
1873,9.883923668192846,2.3960611052540766,2000,5
1874,2.6031426791403565,-2.494070353294557,2000,5
1875,-3.136721805233826,10.97038080935902,2000,0
1876,-2.9604423181454975,2.9524135646607026,2000,2
1877,10.76618418396031,0.5677788146870754,2000,5
1878,5.365963674476599,7.206903934818161,2000,4
1879,-2.951038495799622,9.46186159222318,2000,1
1880,-6.392539858683444,-0.44478817054799114,2000,8
1881,-4.837459213006434,8.114991342748898,2000,1
1882,4.981847626101085,-4.684260946260303,2000,5
1883,-4.00074241355516,-0.30786091249361774,2000,8
1884,-8.6052111662445,-7.936267150008218,2000,3
1885,-4.82294407136639,-3.686758260773315,2000,8
1886,2.4504031943476208,11.467842277402449,2000,4
1887,3.7212840219630907,5.478738035074995,2000,4
1888,7.049286702359527,2.6356132437388244,2000,0
1889,-4.022889738014071,-0.22886607479721946,2000,8
1890,5.57327301819707,9.426758377450067,2000,4
1891,8.098604680055812,-4.473691350296641,2000,7
1892,5.023480426194455,6.370323762733403,2000,4
1893,3.2652749538710983,0.6435981162031867,2000,9
1894,-3.778113830859354,-0.15145803916894915,2000,8
1895,-4.705973575460215,5.482049117313006,2000,7
1896,6.138416968230959,0.9747442409920023,2000,0
1897,-4.485004213756696,2.4729808425982083,2000,2
1898,5.675284587482861,-5.350073287322748,2000,5
1899,3.652518673567832,5.11343727887335,2000,4
1900,7.415708526543571,2.853111398801719,2000,3
1901,-0.2067949589775124,3.662138071102977,2000,9
1902,-4.048911162119968,1.968207699382384,2001,2
1903,0.5736594497383596,-3.1247560682553366,2001,1
1904,3.100488047653338,6.136955240484436,2001,4
1905,-5.824307138333666,2.4583826411235745,2001,2
1906,2.8611925233433197,2.1552420803811594,2001,9
1907,9.849807876594584,-4.2617083207685065,2001,7
1908,-10.281015431899599,-0.534825602636877,2001,6
1909,6.315591189212301,5.572737941832008,2001,2
1910,-4.485161774230016,0.1506496304360735,2001,8
1911,10.786334563421143,0.7053881401287537,2001,5
1912,8.393588812540923,-4.262469734951195,2001,7
1913,-11.589571029994204,-0.1195370098785523,2001,6
1914,-2.646977502245668,3.247711351961683,2001,2
1915,-10.719270698389234,0.3131892213617598,2001,6
1916,-2.837325202935819,3.1427162080269144,2001,2
1917,5.754529878238321,9.00768985770966,2001,4
1918,4.195930867366292,-9.45897869251312,2001,3
1919,7.926409011112352,-3.8169248270866674,2001,7
1920,-5.387928814706259,-0.8269378447308138,2001,8
1921,-3.6148468567238057,7.427281780221443,2001,1
1922,5.64173928681571,-1.8914249500139388,2001,9
1923,2.5911840444933167,3.703484291583087,2001,5
1924,-4.662033406510171,-6.295480713667629,2001,0
1925,-7.651351234942992,1.5002802143579064,2001,8
1926,8.713953514363173,6.398013241754138,2001,4
1927,6.518957518540918,4.8515064397547665,2001,2
1928,-8.556340877939336,2.3690682112402675,2001,8
1929,-3.97292940722516,10.226425706384525,2001,1
1930,-3.364711336591526,9.130994079143562,2001,1
1931,-3.3429142604865034,11.172514321434802,2001,0
1932,-1.40730910649915,-1.6441513409491137,2001,1
1933,6.094930963005897,1.9314817364993604,2001,3
1934,4.467955726568861,8.464765067582213,2001,4
1935,7.671132680745135,3.3961262512417445,2001,3
1936,7.8413042061293545,-3.2984042655194403,2001,7
1937,-5.7239361379901,4.41185352386561,2001,7
1938,8.51510972350047,1.5038054881554734,2001,3
1939,-2.815627363618604,-5.29496646559685,2001,0
1940,-11.594592862920663,0.17524822940786025,2001,6
1941,1.6019674964615191,-2.600360457527913,2001,6
1942,-5.8547773181538885,1.8979794274881585,2001,2
1943,6.972441898488839,-7.692833773091712,2001,3
1944,3.9015248994766405,3.4399713825986953,2001,2
1945,-3.5818150353000284,2.2343994014746023,2001,2
1946,8.293090283247908,-4.421417016154284,2001,7
1947,-5.628736216769186,2.7333318481573703,2001,2
1948,1.000253247381147,8.330633864902142,2001,4
1949,6.775036755090154,3.170312248140205,2001,3
1950,6.429140363439233,7.528853211385458,2001,4
1951,4.810107837445301,-3.031252980604135,2001,0
1952,-2.1008851818451997,8.962696161771035,2001,1
1953,-11.582319826246378,-0.8115230336103282,2001,6
1954,5.064221947297632,5.782965593148759,2001,8
1955,10.308993433058195,0.7028214671332899,2001,3
1956,6.229053683797049,1.8717855353859234,2001,3
1957,9.539430006993975,-4.29716018408008,2001,7
1958,8.764808292198849,-2.131107005993185,2001,4
1959,7.3855915021000635,5.887846226399573,2001,4
1960,6.813847891253752,8.294926052611238,2001,4
1961,6.942005423660331,-8.402121077133335,2001,3
1962,3.75851234416172,-1.1024601649378978,2001,9
1963,8.564816636525249,-5.441544890185706,2001,7
1964,5.133818892268505,-0.88679252770649,2001,9
1965,3.733854913056639,-2.416732021208494,2001,0
1966,5.448166064687393,8.413734614400212,2001,4
1967,7.45010177454168,-8.691225856581937,2001,3
1968,-5.776495570254197,4.403793296379592,2001,7
1969,3.00525211055481,9.869389944414356,2001,4
1970,4.785329261043302,-3.291454722980814,2001,9
1971,1.8482949842575602,-8.455562151853215,2001,0
1972,9.496162018498424,2.2991315740299565,2001,3
1973,4.510979254592798,8.938341258426243,2001,4
1974,2.8801085900474575,-1.2566730476144727,2001,9
1975,9.881896626722936,-4.262532054604829,2001,7
1976,1.3300887834815498,9.13238786095561,2001,4
1977,6.96025483114178,8.151705973882011,2001,4
1978,-5.658219836145133,1.871471055846866,2001,2
1979,5.579161415509414,-5.37170652205443,2001,5
1980,3.9344080436039754,5.746001435233533,2001,4
1981,-5.243884517333895,-1.7136172482613279,2001,8
1982,-8.189237587940596,-8.343582243344452,2001,3
1983,1.921862236966244,-3.986705918458787,2001,5
1984,-3.898536825065371,-5.67718781854333,2001,0
1985,8.52328842419608,-4.4356023185613465,2001,7
1986,-2.3779589346757826,6.7093840288389,2001,1
1987,5.311248728280566,9.99011305395156,2001,4
1988,1.8648720663609144,4.6779852643171935,2001,4
1989,-3.2567364079873142,-1.7484477343166467,2001,8
1990,3.990438977361068,0.9603628633522053,2001,9
1991,-5.193753542060497,0.11443275607085839,2001,8
1992,7.470301670509086,-8.548338238065972,2001,3
1993,-0.9664699110613256,7.25542978248458,2001,1
1994,1.4828789270217215,-2.956678725301838,2001,6
1995,9.827596127883885,2.407267556285905,2001,5
1996,1.5417761943042285,9.842553868979577,2001,4
1997,8.290700497475786,-4.646400502806671,2001,7
1998,-4.075030930741737,-0.40877896007785036,2001,8
1999,4.408894607007509,-10.16953321329373,2001,3
2000,0.10473114437191076,-0.4924889475426466,2001,4
2001,-5.751225877333644,-2.506467692114549,2001,8
2002,2.8915488315844304,7.552347415970914,2001,4
2003,-3.428577938249197,-2.2954562890265513,2001,8
2004,-4.795797789592963,1.8712639916937126,2001,2
2005,-4.0757951317905885,3.6394760788687956,2001,8
2006,-8.72109525437794,-7.831923660888632,2001,3
2007,4.975415828410976,2.9429219780895934,2001,5
2008,5.7708286097687544,-0.5766071609884241,2001,9
2009,-3.2082166923719053,2.5780991169613645,2001,2
2010,-7.145420593235047,-5.2175624553097,2001,0
2011,1.1922776717395989,1.7774671443365164,2001,9
2012,-2.644584150216415,-7.328271222840084,2001,0
2013,-7.991129105313759,-4.303599237284621,2001,2
2014,-6.257358428533262,1.5896544233575651,2001,2
2015,-7.581555162035719,1.9516585311761248,2001,8
2016,-5.892530690320243,5.1171373687358725,2001,4
2017,-6.749606509934228,-10.186883667689106,2001,3
2018,1.5939688811109012,-0.6352899678194684,2001,9
2019,-3.8757407496624983,-1.8284206745103422,2001,8
2020,-3.8524930750651993,-0.47936203349757367,2001,8
2021,4.560592866192909,2.158224740619745,2001,5
2022,1.6180369129731322,-0.15522639177035963,2001,9
2023,3.264434396552936,8.855385809417692,2001,4
2024,2.9410311492345387,7.754080218967288,2001,4
2025,0.7320629508462864,-7.169469697668605,2001,0
2026,1.804296915936265,1.706058867143177,2001,9
2027,8.873232774356868,6.279720703163383,2001,4
2028,9.665686113318191,2.526296600434245,2001,5
2029,4.066574267518822,0.7926098766162273,2001,9
2030,2.623651739212972,1.642444854314712,2001,9
2031,4.126140192804757,10.048911962927138,2001,4
2032,8.34224030575263,6.2603299002250905,2001,4
2033,10.225137004810373,-4.644965223209002,2001,7
2034,-5.966981468379646,1.8622014298178484,2001,2
2035,4.664581229120125,-6.031233146796191,2001,5
2036,9.748372999576771,0.6078836123704702,2001,3
2037,-8.657732633983125,-7.889173581755231,2001,3
2038,-10.853569856298877,0.4507175763016476,2001,6
2039,-0.10388686194632595,-6.528876198623132,2001,0
